Frame,Queue_base_M1,Dynamic_base_M1
1270,0.008307999999999982,0.007139900000000001
1271,0.0064349999999999685,0.0160316
1272,0.006971999999999978,0.0180693
1273,0.005251000000000006,0.0172817
1274,0.006179999999999963,0.017458
1275,0.00607000000000002,0.0161883
1276,0.006862000000000035,0.015471200000000001
1277,0.00739500000000004,0.0149578
1278,0.007445999999999953,0.0139664
1279,0.007813999999999988,0.0129201
1280,0.007685000000000053,0.011673900000000001
1281,0.005584000000000033,0.007566999999999997
1282,0.005732999999999988,0.0075239
1283,0.006125000000000047,0.009765499999999996
1284,0.006191999999999975,0.012292999999999998
1285,0.005788000000000015,0.013402
1286,0.0040480000000000516,0.0022022999999999973
1287,0.0032290000000000374,0.008213600000000001
1288,0.0038719999999999866,8.620000000000155e-05
1289,0.0038639999999999786,0.0086486
1290,0.003531000000000062,0.003401399999999999
1291,0.005493999999999999,0.008103899999999997
1292,0.005681999999999965,0.008491899999999997
1293,0.005493999999999999,0.011987399999999999
1294,0.005626999999999938,0.011458399999999997
1295,0.005928999999999962,0.014091799999999998
1296,0.005434999999999968,0.008213699999999997
1297,0.005168999999999979,0.005995599999999997
1298,0.0049960000000000004,0.0034327999999999997
1299,0.005552999999999919,0.003401399999999999
1300,0.005791999999999908,0.0031585000000000016
1301,0.004176999999999986,0.004549700000000004
1302,0.0042439999999999145,0.006473800000000002
1303,0.004682999999999993,0.0028214999999999976
1304,0.004572999999999938,0.0014028999999999986
1305,0.0040199999999999125,0.00032139999999999946
1306,0.004329999999999945,0.0011952000000000004
1307,0.004121999999999959,0.004275399999999999
1308,0.004917999999999978,0.0110979
1309,0.005465999999999971,0.006434599999999999
1310,0.005332999999999921,0.012375400000000002
1311,0.0046159999999999535,0.024100200000000002
1312,0.0044199999999999795,0.020593000000000004
1313,0.0040280000000000316,0.018488600000000004
1314,0.0044520000000000115,0.005631200000000003
1315,0.00319400000000003,0.00016459999999999392
1316,0.003126999999999991,0.0063954000000000025
1317,0.0017080000000000428,0.008836700000000003
1318,0.0022100000000000453,0.007128200000000001
1319,0.0032290000000000374,0.010365100000000002
1320,0.0036399999999999766,0.013014100000000004
1321,0.0029000000000000137,0.006473799999999998
1322,0.002445999999999948,0.005290299999999998
1323,0.0015049999999999786,0.00025479999999999947
1324,0.0022539999999999782,0.0037345999999999976
1325,0.0019049999999999345,0.012935799999999997
1326,0.002390999999999921,0.016329399999999997
1327,0.0006509999999999572,0.0181908
1328,0.0011209999999999276,0.017802899999999997
1329,0.0011169999999999236,0.0193665
1330,0.0011369999999999436,0.0170936
1331,0.001422999999999952,0.005682199999999998
1332,0.0010979999999999324,0.006152399999999999
1333,0.0009169999999999456,0.004624099999999999
1334,0.00017699999999998273,0.004714300000000001
1335,0.00043199999999998795,0.0037424
1336,0.005747999999999975,0.0200012
1337,0.006944000000000061,0.0206126
1338,0.00800500000000004,0.027117699999999998
1339,0.007888000000000006,0.0358016
1340,0.007441000000000031,0.035848599999999994
1341,0.0011370000000000546,0.009722399999999999
1342,0.0011600000000000499,0.0055411
1343,0.0006660000000000554,0.002053400000000004
1344,0.0007989999999999942,0.005933000000000001
1345,0.00023099999999998122,0.0010620000000000004
1346,0.0008860000000000534,6.269999999999887e-05
1347,0.0014689999999999426,0.0010697999999999958
1348,0.0022769999999999735,0.0010305999999999996
1349,0.0020419999999999883,0.0015360999999999986
1350,0.0018650000000000055,0.0030801999999999982
1351,0.0008029999999999982,0.009749900000000006
1352,0.0008929999999999216,0.012536100000000001
1353,0.0012849999999999806,0.011239000000000006
1354,0.0005290000000000017,0.0027941000000000007
1355,0.0010109999999999841,0.008241100000000001
1356,0.001558999999999977,0.005368700000000004
1357,0.0025119999999999587,0.002300300000000005
1358,0.0024959999999999427,0.003942300000000003
1359,0.002777999999999947,0.0071713000000000054
1360,0.0040279999999999205,3.1299999999997996e-05
1361,0.002346999999999988,0.0219136
1362,0.0031970000000000054,0.020792900000000003
1363,0.0030129999999999324,0.022219300000000004
1364,0.003310999999999953,0.0178303
1365,0.003298999999999941,0.016725200000000003
1366,0.0030799999999999716,0.014832400000000003
1367,0.0034170000000000034,0.0171406
1368,0.0034719999999999196,0.016599800000000005
1369,0.0034329999999999083,0.0179635
1370,0.003695000000000004,0.0196838
1371,0.003006000000000064,0.007559300000000005
1372,0.0050240000000000284,0.001081600000000002
1373,0.005632000000000081,0.0112938
1374,0.005534000000000039,0.007672900000000003
1375,0.004981000000000013,0.009220800000000001
1376,0.0025320000000000897,0.007719900000000002
1377,0.002583000000000002,0.00026650000000000285
1378,0.0018580000000000263,0.000474200000000001
1379,0.0017600000000000948,0.0027195999999999956
1380,0.0020660000000000123,0.003111499999999996
1381,0.00039199999999994795,0.006700999999999999
1382,0.0002710000000000212,0.006979300000000001
1383,0.0010780000000000234,0.006152399999999995
1384,0.0013719999999999288,0.003370100000000001
1385,0.0018219999999999903,0.0031231999999999996
1386,0.0021160000000000068,0.003479900000000001
1387,0.0021039999999999948,0.003715000000000003
1388,0.0021900000000000253,0.0072418
1389,0.0016850000000000476,0.008409599999999996
1390,0.0018890000000000295,0.008495799999999998
1391,0.0014809999999999546,0.019276299999999996
1392,0.00022300000000008424,0.020592999999999997
1393,0.0022180000000000533,0.0173405
1394,0.0020610000000000905,0.018747299999999998
1395,0.0029080000000000217,0.018778599999999996
1396,0.0036090000000000844,0.0186415
1397,0.005126000000000075,0.019307699999999997
1398,0.005337000000000036,0.023481099999999998
1399,0.006097000000000019,0.0198093
1400,0.0064270000000000715,0.029335699999999996
1401,0.0024969999999999715,0.004777
1402,0.002626000000000017,0.0007132000000000006
1403,0.0028650000000000064,0.0026255999999999988
1404,0.0032759999999999456,0.0077003
1405,0.003546999999999967,0.0042558000000000006
1406,0.00490999999999997,0.004530099999999999
1407,0.004989000000000021,0.0036835999999999987
1408,0.005415999999999976,0.0003370000000000005
1409,0.005736999999999992,0.0006231000000000014
1410,0.0062269999999999825,0.00022729999999999972
1411,0.007519999999999971,0.0290731
1412,0.007531999999999983,0.027211700000000002
1413,0.007407000000000052,0.031146100000000003
1414,0.0068310000000000315,0.0335052
1415,0.00675199999999998,0.028442200000000004
1416,0.006666000000000061,0.024993700000000004
1417,0.00645399999999996,0.0151694
1418,0.005493999999999999,0.016223600000000005
1419,0.005530000000000035,0.014248500000000004
1420,0.005345000000000044,0.006030900000000006
1421,0.005118000000000067,0.017900799999999994
1422,0.0062470000000000026,0.014405299999999996
1423,0.005882000000000054,0.0033309999999999867
1424,0.0062349999999999905,0.0064385
1425,0.005411999999999972,0.021188600000000002
1426,0.005334000000000061,0.02215260000000001
1427,0.0062630000000000186,0.014656100000000005
1428,0.0064549999999999885,0.031012500000000012
1429,0.006016000000000021,0.03296850000000001
1430,0.005067000000000044,0.06631650000000001
1431,0.005404000000000075,0.028481000000000006
1432,0.004396999999999984,0.03394
1433,0.0042800000000000615,0.053894300000000006
1434,0.004145999999999983,0.033316999999999986
1435,0.005165000000000086,0.04626899999999998
1436,0.010009000000000046,0.012194999999999984
1437,0.009225000000000039,0.026074999999999987
1438,0.007873000000000019,0.06195199999999998
1439,0.006960000000000077,0.05762099999999998
1440,0.007583000000000006,0.07153299999999999
1441,0.007830000000000004,0.008245000000000002
1442,0.006211999999999995,0.00426399999999999
1443,0.006674000000000069,0.00043499999999999095
1444,0.0064549999999999885,0.04211900000000002
1445,0.00514199999999998,0.038275
1446,0.005126000000000075,0.04838500000000001
1447,0.005831000000000031,0.11343999999999999
1448,0.005287000000000042,0.12634099999999998
1449,0.0042840000000000655,0.12784099999999998
1450,0.004754000000000036,0.116344
1451,0.007628999999999997,0.020686999999999955
1452,0.007433000000000023,0.014063999999999965
1453,0.006355999999999917,0.0016540000000000443
1454,0.006614000000000009,0.012662000000000007
1455,0.005967999999999973,0.01376700000000003
1456,0.005469999999999975,0.0018460000000000143
1457,0.004749000000000003,0.013522999999999952
1458,0.00570499999999996,0.011803000000000008
1459,0.006128000000000022,0.029575000000000018
1460,0.008773999999999949,0.00623900000000005
1461,0.005808000000000035,0.1134
1462,0.007281000000000093,0.115701
1463,0.007806000000000091,0.11894900000000003
1464,0.008147000000000015,0.11670000000000003
1465,0.009366000000000096,0.11999599999999999
1466,0.010557000000000039,0.09041700000000003
1467,0.010287000000000046,0.061238000000000015
1468,0.010691000000000006,0.071909
1469,0.010028000000000037,0.10316900000000001
1470,0.009491000000000027,0.08727000000000001
1471,0.00647399999999998,0.03973300000000002
1472,0.005779999999999896,0.006736999999999993
1473,0.005423999999999984,0.05088799999999999
1474,0.005250999999999895,0.01725399999999999
1475,0.00428699999999993,0.09637000000000001
1476,0.004510999999999932,0.10561799999999999
1477,0.0036289999999999933,0.03135399999999999
1478,0.0032879999999999576,0.04181299999999999
1479,0.0024849999999999595,0.06065100000000001
1480,0.002394999999999925,0.017108999999999985
1481,0.0003950000000000342,0.03082499999999999
1482,0.00023499999999998522,0.010626999999999998
1483,0.00023099999999998122,0.015756999999999965
1484,0.0009400000000000519,0.013496000000000008
1485,4.700000000001925e-05,0.10092700000000004
1486,0.006037999999999988,0.07614100000000001
1487,0.006438000000000055,0.09878400000000004
1488,0.007684000000000024,0.216154
1489,0.00805699999999998,0.17003100000000002
1490,0.008390000000000009,0.255906
1491,0.0007289999999999797,0.467299
1492,0.00018399999999996197,0.471942
1493,0.00028600000000000847,0.274716
1494,0.0001140000000000585,0.2647
1495,0.0005489999999999107,0.269026
1496,0.00021500000000007624,0.20233299999999999
1497,0.0006349999999999412,0.23238999999999999
1498,0.0011209999999999276,0.22490100000000002
1499,0.0011129999999999196,0.298299
1500,0.0006190000000000362,0.285818
1501,0.005862000000000034,0.28307399999999994
1502,0.005133000000000054,0.30519999999999997
1503,0.0040520000000000556,0.32903699999999997
1504,0.004322000000000048,0.19636099999999995
1505,0.004271000000000025,0.25415799999999994
1506,0.004161999999999999,0.17578699999999997
1507,0.0030330000000000634,0.23276999999999992
1508,0.003314999999999957,0.18978099999999992
1509,0.00013300000000004975,0.32559699999999997
1510,0.0016969999999999485,0.04662899999999992
1511,0.002354999999999996,0.26986099999999996
1512,0.002363000000000004,0.30398099999999995
1513,0.0019940000000000513,0.01663099999999995
1514,0.0025820000000000842,0.041377999999999915
1515,0.0032640000000000446,0.260354
1516,0.004682999999999993,0.03144799999999992
1517,0.00512900000000005,0.08083200000000001
1518,0.005242999999999998,0.22686799999999996
1519,0.005059000000000036,0.07933899999999994
1520,0.005709000000000075,0.24056
1521,0.007873000000000019,0.004553000000000029
1522,0.011634999999999951,0.010294000000000025
1523,0.012229999999999963,0.02043600000000001
1524,0.012743999999999978,0.032141000000000086
1525,0.013472999999999957,0.004890000000000061
1526,0.014592999999999967,0.20328499999999994
1527,0.014421000000000017,0.026788000000000034
1528,0.01228499999999999,0.06832799999999994
1529,0.01333200000000001,0.0004190000000000582
1530,0.01410800000000001,0.046641000000000044
1531,0.008961999999999914,0.06055200000000005
1532,0.011498000000000008,0.143046
1533,0.011579999999999924,0.082654
1534,0.011517,0.061602000000000046
1535,0.009588999999999959,0.07248500000000002
1536,0.016712999999999978,0.144938
1537,0.01727400000000001,0.06490200000000002
1538,0.018770999999999982,0.07497699999999996
1539,0.019730999999999943,0.077426
1540,0.01873899999999995,0.08355500000000005
1541,0.0015399999999999858,0.09299599999999997
1542,0.002359,0.13534200000000007
1543,0.006446000000000063,0.13957399999999998
1544,0.005693999999999977,0.116402
1545,0.0070230000000000015,0.14681200000000005
1546,0.010612000000000066,0.11722500000000002
1547,0.011780000000000013,0.09368100000000001
1548,0.01271600000000006,0.06342500000000006
1549,0.01464399999999999,0.06058399999999997
1550,0.022799000000000014,0.05876500000000007
1551,0.012904000000000027,0.02806199999999992
1552,0.017305000000000015,0.018554999999999988
1553,0.01820999999999995,0.02495499999999995
1554,0.018680999999999948,0.011525000000000007
1555,0.019931000000000032,0.02393999999999996
1556,0.01845299999999994,0.011642999999999959
1557,0.017881000000000036,0.0029040000000000177
1558,0.017994999999999983,0.029104999999999936
1559,0.01844199999999996,0.03495899999999996
1560,0.01616899999999999,0.029825999999999908
1561,0.014934000000000003,0.08981400000000006
1562,0.013774000000000064,0.039113000000000064
1563,0.012566999999999995,0.04802400000000007
1564,0.012665000000000037,0.1055830000000001
1565,0.009581000000000062,0.039881000000000055
1566,0.00872700000000004,0.059111000000000025
1567,0.008554000000000062,0.144625
1568,0.010592000000000046,0.03825500000000004
1569,0.006924000000000041,0.04782400000000009
1570,0.006457999999999964,0.07735200000000009
1571,0.014714999999999923,0.0008500000000000174
1572,0.01553799999999994,0.0026370000000000005
1573,0.014836999999999989,0.04874099999999992
1574,0.013633999999999924,0.12020299999999995
1575,0.009612999999999983,0.11114299999999999
1576,0.008174999999999932,0.19302099999999994
1577,0.007073999999999914,0.059396000000000004
1578,0.006700999999999957,0.09407699999999997
1579,0.005058999999999925,0.07586999999999999
1580,0.003162999999999916,0.04178099999999996
1581,0.01537299999999997,0.104634
1582,0.012429999999999941,0.06819799999999998
1583,0.011724999999999985,0.058353999999999906
1584,0.010599999999999943,0.04866300000000001
1585,0.011058000000000012,0.11938099999999996
1586,0.009016999999999942,0.11340799999999995
1587,0.012758999999999965,0.22307799999999994
1588,0.016124999999999945,0.13090599999999997
1589,0.017606999999999928,0.1595669999999999
1590,0.02219099999999996,0.0970669999999999
1591,0.009155000000000024,0.17578300000000002
1592,0.010317999999999938,0.19186199999999998
1593,0.014812999999999965,0.176767
1594,0.018093000000000026,0.20821499999999998
1595,0.017971999999999988,0.117124
1596,0.017959999999999976,0.16410599999999997
1597,0.01899799999999996,0.09930499999999998
1598,0.01969999999999994,0.06101499999999993
1599,0.02071500000000004,0.08401799999999993
1600,0.023070000000000035,0.085727
1601,0.0033929999999999794,0.032611999999999974
1602,0.003942000000000001,0.080816
1603,0.003726000000000007,0.11762500000000004
1604,0.0035849999999999493,0.03391299999999997
1605,0.002970000000000028,0.021467000000000014
1606,0.001747000000000054,0.04938700000000007
1607,0.00048199999999998244,0.007951999999999959
1608,0.0005479999999999929,0.02154199999999995
1609,0.0009679999999999689,0.07477299999999998
1610,0.00023899999999998922,0.02879100000000001
1611,0.007017999999999969,0.05914200000000003
1612,0.003980999999999901,0.0004389999999999672
1613,0.003134999999999999,0.07638400000000001
1614,0.00353799999999993,0.048695000000000044
1615,0.006653999999999938,0.068523
1616,0.0071909999999999474,0.03759299999999999
1617,0.00832299999999997,0.063272
1618,0.014059999999999961,0.07116
1619,0.01580399999999993,0.03574299999999997
1620,0.020592999999999972,0.06711999999999996
1621,0.0062389999999999946,0.06972999999999996
1622,0.004432999999999909,0.1127109999999999
1623,0.005996000000000001,0.03474699999999997
1624,0.0033159999999999856,0.10918399999999995
1625,0.0023360000000000047,0.12751999999999997
1626,0.0004509999999999792,0.1263439999999999
1627,0.0016450000000000076,0.15804699999999994
1628,0.005039000000000016,0.07519699999999996
1629,0.0067790000000000905,0.131822
1630,0.014475000000000016,0.11778199999999994
1631,0.007174999999999931,0.0072650000000000214
1632,0.0030049999999999244,0.03128399999999998
1633,0.00017300000000008975,0.031835999999999975
1634,0.002574999999999994,0.02788999999999997
1635,0.005205000000000015,0.05013299999999998
1636,0.004105999999999943,0.061917
1637,0.0021979999999999222,0.08055800000000002
1638,0.00015700000000007375,0.08464899999999997
1639,0.0025010000000000865,0.06217499999999998
1640,0.0026850000000000485,0.022434999999999983
1641,0.002994000000000052,0.030092000000000008
1642,0.0025040000000000617,0.01353100000000007
1643,0.0010900000000000354,0.08958600000000005
1644,0.0030999999999999917,0.13334300000000004
1645,0.0027080000000000437,0.05740900000000004
1646,0.002363000000000004,0.019907000000000008
1647,0.00332700000000008,0.11395300000000003
1648,0.005051000000000028,0.14540900000000007
1649,0.006968000000000085,0.08511500000000005
1650,0.013214000000000059,0.12038000000000004
1651,0.005728999999999984,0.15077400000000002
1652,0.006288999999999989,0.12359799999999999
1653,0.0042280000000000095,0.17318100000000003
1654,0.0010580000000000034,0.130706
1655,0.0011919999999999709,0.12832699999999997
1656,0.0004469999999999752,0.17868699999999998
1657,0.0010189999999999921,0.12592100000000006
1658,0.0004509999999999792,0.11349500000000001
1659,0.0038679999999999826,0.16230300000000003
1660,0.003993999999999942,0.175278
1661,0.008120000000000016,0.08641599999999994
1662,0.007955000000000045,0.10762799999999995
1663,0.0036090000000000844,0.13315399999999994
1664,0.0024220000000000352,0.18270699999999995
1665,0.00336599999999998,0.10073499999999996
1666,0.004769000000000023,0.15826199999999996
1667,0.005604000000000053,0.06418799999999991
1668,0.005572000000000021,0.018409999999999926
1669,0.00522800000000001,0.11965399999999998
1670,0.0026650000000000285,0.024565999999999977
1671,0.002421999999999924,0.014504000000000072
1672,0.0029079999999999107,0.04718200000000006
1673,0.0006579999999999364,0.06368400000000007
1674,0.003890999999999978,0.026746000000000048
1675,0.006680999999999937,0.05297400000000008
1676,0.005681999999999965,0.030167000000000055
1677,0.013891999999999904,0.0279640000000001
1678,0.017190999999999956,0.11208800000000008
1679,0.018111999999999906,0.11773100000000003
1680,0.026944999999999997,0.13419800000000004
1681,0.006633999999999918,0.011344999999999994
1682,0.0061789999999999345,0.025432999999999983
1683,0.005534000000000039,0.08841500000000002
1684,0.009394000000000013,0.09040500000000001
1685,0.01022400000000001,0.04336099999999998
1686,0.03748700000000005,0.06085800000000002
1687,0.035771,0.111786
1688,0.036449000000000065,0.008844999999999992
1689,0.03473999999999999,0.0028329999999999744
1690,0.03307500000000008,0.01918599999999998
1691,0.0008620000000000294,0.06208399999999997
1692,0.007434000000000052,0.08906200000000003
1693,0.009762000000000048,0.06390200000000001
1694,0.00879400000000008,0.03863
1695,0.010168999999999984,0.01132099999999997
1696,0.011584000000000039,0.06454899999999997
1697,0.012739999999999974,0.04344300000000001
1698,0.015168999999999988,0.08085900000000001
1699,0.014114999999999989,0.10884599999999994
1700,0.014974000000000043,0.076936
1701,0.004699000000000009,0.025675000000000003
1702,0.0071910000000000585,0.025197999999999998
1703,0.00898600000000005,0.020004999999999995
1704,0.008935000000000026,0.019855999999999985
1705,0.008045999999999998,0.056711999999999985
1706,0.005800000000000027,0.053039999999999976
1707,0.008813999999999989,0.11173900000000003
1708,0.012772000000000006,0.10023700000000002
1709,0.014602000000000004,0.12516399999999994
1710,0.01770499999999997,0.09816400000000003
1711,0.004013000000000044,0.141725
1712,0.004518000000000022,0.10325800000000002
1713,0.0029000000000000137,0.05176200000000003
1714,8.20000000000265e-05,0.118083
1715,0.0016499999999999293,0.09541700000000003
1716,0.003510999999999931,0.14583200000000002
1717,0.0038009999999999433,0.16306199999999998
1718,0.003549999999999942,0.197641
1719,0.004588999999999954,0.148163
1720,0.00634800000000002,0.12732300000000002
1721,0.00253099999999995,0.169854
1722,0.005160999999999971,0.17358900000000005
1723,0.005502000000000007,0.16623700000000002
1724,0.006144999999999956,0.189612
1725,0.005023999999999917,0.16898800000000003
1726,0.006375999999999937,0.15610700000000005
1727,0.005305999999999922,0.15529600000000005
1728,0.006520999999999999,0.156397
1729,0.007045999999999997,0.12748800000000005
1730,0.007821999999999996,0.14736400000000005
1731,0.008672000000000013,0.024170999999999998
1732,0.042659,0.09004499999999999
1733,0.06666100000000008,0.03837299999999999
1734,0.113228,0.041433
1735,0.11994800000000005,0.05029699999999998
1736,0.158748,0.04367099999999996
1737,0.16071900000000006,0.047213000000000005
1738,0.172307,0.009977000000000014
1739,0.175763,0.005784000000000011
1740,0.18054800000000004,0.0038479999999999626
1741,0.011494000000000004,0.13365700000000003
1742,0.0068150000000000155,0.112433
1743,0.003394000000000008,0.12678700000000004
1744,0.025349999999999984,0.10490100000000002
1745,0.029822000000000015,0.09028400000000003
1746,0.03559800000000002,0.09738100000000005
1747,0.04117799999999999,0.109016
1748,0.071909,0.070882
1749,0.08349600000000001,0.06681899999999996
1750,0.09422600000000003,0.09213400000000005
1751,0.019860000000000044,0.053454999999999975
1752,0.014867000000000019,0.05386299999999994
1753,0.0030010000000000314,0.04972099999999996
1754,0.0003130000000000077,0.043693999999999955
1755,0.0022499999999999742,0.036244
1756,0.002084999999999948,0.010412000000000032
1757,0.006371999999999989,0.022392000000000023
1758,0.008789999999999965,0.04290199999999994
1759,0.01065499999999997,0.07707000000000003
1760,0.010204999999999964,0.07064299999999996
1761,0.014922999999999964,0.03682099999999994
1762,0.014498999999999984,0.030111999999999972
1763,0.014934000000000003,0.004984000000000044
1764,0.010799999999999976,0.04453600000000002
1765,0.008855999999999975,0.006846000000000019
1766,0.007256999999999958,0.01848500000000003
1767,0.017394999999999994,0.027470999999999968
1768,0.018746999999999958,0.037028000000000005
1769,0.018677,0.00047400000000002995
1770,0.01901799999999998,0.017230000000000023
1771,0.016172999999999993,0.057433999999999985
1772,0.02728200000000003,0.03809499999999999
1773,0.030472,0.01685000000000003
1774,0.029426000000000008,0.06929600000000002
1775,0.027658000000000016,0.04192299999999999
1776,0.03592699999999999,0.06112899999999999
1777,0.03353700000000004,0.05234699999999992
1778,0.03147100000000003,0.07100799999999996
1779,0.02647900000000003,0.050555999999999934
1780,0.019065,0.04324799999999995
1781,0.013660000000000005,0.017415000000000014
1782,0.010857999999999979,0.009306999999999954
1783,0.005438999999999972,0.062375000000000014
1784,0.0049960000000000004,0.02199200000000001
1785,0.0023120000000000362,0.06757100000000005
1786,0.001611000000000029,0.15684400000000004
1787,0.0043540000000000245,0.13101100000000004
1788,0.014649000000000023,0.08437
1789,0.021309999999999996,0.08947700000000003
1790,0.02356400000000003,0.07330400000000004
1791,0.021138000000000046,0.06763000000000002
1792,0.01601600000000003,0.06173200000000001
1793,0.013919000000000015,0.05038400000000004
1794,0.007601999999999998,0.044744000000000006
1795,0.00019999999999997797,0.065745
1796,0.0010889999999999511,0.071737
1797,0.0045379999999999865,0.07929200000000003
1798,0.0069909999999999695,0.042193000000000036
1799,0.004890999999999979,0.10415600000000003
1800,0.009310999999999958,0.091609
1801,0.02174100000000001,0.009468000000000032
1802,0.02257999999999999,0.00119899999999995
1803,0.02459800000000001,0.0009880000000000444
1804,0.025839999999999974,0.034813999999999956
1805,0.02720800000000001,0.024465000000000015
1806,0.029308,0.03976000000000002
1807,0.026529999999999998,0.030225000000000002
1808,0.026866999999999974,0.02094600000000002
1809,0.022619,0.0040440000000000476
1810,0.02432000000000001,0.0037499999999999756
1811,0.028210999999999986,0.07770100000000002
1812,0.026940999999999993,0.064052
1813,0.022811000000000026,0.05875799999999998
1814,0.01958199999999999,0.06683800000000001
1815,0.01646599999999998,0.06486700000000001
1816,0.010089999999999988,0.07456200000000002
1817,0.009021000000000001,0.12085400000000002
1818,0.004643000000000008,0.12868800000000002
1819,0.003581000000000001,0.081671
1820,0.003636000000000028,0.09858800000000001
1821,0.033109,0.049253999999999964
1822,0.03404200000000002,0.04485
1823,0.03261200000000003,0.052707000000000004
1824,0.029299999999999993,0.05646899999999999
1825,0.02701600000000004,0.06666499999999997
1826,0.025523000000000018,0.052844
1827,0.021643000000000023,0.05436399999999997
1828,0.018147999999999997,0.04205500000000001
1829,0.020989000000000035,0.06822899999999998
1830,0.017367999999999995,0.07938499999999998
1831,0.020958000000000032,0.009303000000000006
1832,0.019147000000000025,0.055784
1833,0.014414000000000038,0.150656
1834,0.00996600000000003,0.030457000000000012
1835,0.009159000000000028,0.027890000000000026
1836,0.005111000000000032,0.046767
1837,0.0006029999999999647,0.09021800000000002
1838,0.0018059999999999743,0.021228000000000025
1839,0.00853499999999996,0.02020500000000003
1840,0.013459999999999972,0.048738000000000004
1841,0.016054999999999986,0.08009099999999997
1842,0.005791999999999964,0.053881999999999985
1843,0.0007449999999999957,0.07799399999999995
1844,0.0038720000000000143,0.06976899999999997
1845,0.010110000000000008,0.087584
1846,0.013371000000000022,0.09516199999999997
1847,0.01571800000000001,0.09551499999999996
1848,0.01961300000000002,0.11227999999999999
1849,0.027561000000000002,0.14975099999999997
1850,0.03190600000000002,0.18392999999999998
1851,0.024449,0.054140999999999995
1852,0.013750999999999985,0.024762000000000006
1853,0.010631000000000002,0.07511800000000002
1854,0.005498000000000003,0.06239
1855,0.0015519999999999978,0.08417399999999997
1856,0.0008229999999999904,0.06651699999999999
1857,0.001363000000000003,0.09368100000000001
1858,0.0048669999999999825,0.10700899999999999
1859,0.0041969999999999785,0.113867
1860,0.0012179999999999969,0.11751899999999998
1861,0.020566,0.05721799999999999
1862,0.017951999999999996,0.08357899999999999
1863,0.011937000000000003,0.08609899999999998
1864,0.006262999999999991,0.07087399999999999
1865,0.005039999999999989,0.11762099999999998
1866,0.0023090000000000055,0.10600999999999997
1867,0.0035550000000000026,0.07350799999999999
1868,0.007931999999999995,0.153019
1869,0.015711000000000003,0.10138599999999998
1870,0.02338699999999999,0.11202499999999999
1871,0.007422000000000012,0.201984
1872,0.0015050000000000063,0.15546
1873,0.0028719999999999857,0.16049599999999997
1874,0.0031819999999999904,0.180709
1875,0.005791999999999992,0.18601499999999999
1876,0.010015999999999997,0.12849499999999997
1877,0.010301999999999978,0.15334799999999998
1878,0.01328399999999999,0.08756399999999998
1879,0.020188999999999985,0.096526
1880,0.022290000000000004,0.09014299999999997
1881,0.0008810000000000207,0.04505399999999998
1882,0.00909500000000002,0.035229999999999984
1883,0.011074,0.008853
1884,0.020471000000000017,0.024190999999999963
1885,0.025946000000000025,0.050727999999999995
1886,0.029189999999999994,0.02512700000000001
1887,0.03539400000000004,0.0018770000000000175
1888,0.04480700000000004,0.05409799999999998
1889,0.048482000000000025,0.028289999999999982
1890,0.05729200000000001,0.028509000000000007
1891,0.0036720000000000086,0.02635399999999999
1892,0.0066030000000000255,0.051007000000000025
1893,0.013902999999999999,0.05231600000000003
1894,0.01875500000000002,0.04452900000000004
1895,0.020287,0.09770300000000004
1896,0.01691300000000001,0.10922000000000004
1897,0.01706200000000002,0.12360500000000002
1898,0.019323000000000035,0.143148
1899,0.02318300000000001,0.14765100000000003
1900,0.029625000000000012,0.16744000000000003
1901,0.010768999999999973,0.009041000000000021
1902,0.02888099999999999,0.05197499999999999
1903,0.04780099999999998,0.01300699999999999
1904,0.054145,0.050041999999999975
1905,0.06739899999999999,0.04686800000000002
1906,0.09160499999999999,0.026305999999999996
1907,0.09552699999999997,0.044929
1908,0.102518,0.07195600000000002
1909,0.103655,0.05815100000000001
1910,0.10033599999999998,0.05793100000000001
1911,0.01886899999999997,0.001794999999999991
1912,0.014702999999999966,0.03823900000000002
1913,0.014201999999999992,0.015322000000000002
1914,0.005803999999999976,0.08103899999999997
1915,0.00037600000000004297,0.04036299999999998
1916,0.004691000000000001,0.024836999999999998
1917,0.01119600000000004,0.014284000000000019
1918,0.01812400000000003,0.017901
1919,0.017681000000000002,0.05394500000000002
1920,0.020099000000000034,0.02867000000000003
1921,0.01652999999999999,0.013108999999999982
1922,0.012555999999999956,0.05904799999999999
1923,0.014052999999999982,0.03703200000000001
1924,0.011391999999999958,0.03892099999999998
1925,0.006732000000000016,0.00864100000000001
1926,0.012257000000000018,0.027588
1927,0.014189000000000007,0.016432000000000002
1928,0.020679000000000003,0.056045999999999985
1929,0.02708200000000005,0.05698700000000001
1930,0.03357100000000002,0.05133199999999999
1931,0.029642,0.030108000000000024
1932,0.019954000000000027,0.039439
1933,0.0007360000000000144,0.072963
1934,0.0038679999999999826,0.068523
1935,0.009651999999999994,0.09247500000000003
1936,0.01657599999999998,0.158944
1937,0.017782999999999993,0.15543300000000002
1938,0.021473999999999993,0.09608
1939,0.025781,0.13613
1940,0.0262,0.10264000000000001
1941,0.021948999999999996,0.19967600000000002
1942,0.01620000000000002,0.21405300000000002
1943,0.02257200000000001,0.204123
1944,0.015028000000000014,0.220363
1945,0.008390000000000009,0.258578
1946,0.007089000000000012,0.24241700000000002
1947,0.0025389999999999857,0.21041700000000002
1948,0.009866999999999987,0.19509100000000001
1949,0.013256999999999991,0.212102
